Id,SalePrice
2735,131226.72397720595
2736,130066.6499747688
2737,116874.29608964574
2738,125006.54733374852
2739,141149.55568467922
2740,139533.66207046114
2741,140822.6590446917
2742,164332.92394804413
2743,145838.15246264645
2744,163133.91451982624
2745,144570.74084647052
2746,131759.04206362716
2747,167453.72299856044
2748,115633.19776682285
2749,132448.1198730891
2750,109873.6380435162
2751,130331.36366217324
2752,210853.35338849682
2753,153253.4483628003
2754,227305.1756296546
2755,141129.5735703631
2756,85678.65155894951
2757,66562.51446561117
2758,91850.92433935568
2759,177524.22337817113
2760,130285.07728566817
2761,136156.73619403443
2762,129807.40221990467
2763,185905.36014090467
2764,157150.68360954412
2765,279229.1557832465
2766,115479.50566337586
2767,80328.86417999506
2768,118656.05274750297
2769,138286.89575745678
2770,141014.18718477112
2771,94609.07692580286
2772,85471.13027442705
2773,180836.41642245807
2774,141504.81382533896
2775,119356.41025911496
2776,145062.45958334286
2777,153531.50106899653
2778,115657.93516211877
2779,129352.84910333368
2780,98445.38678438954
2781,84501.16530248172
2782,85634.13251465333
2783,97779.33037920628
2784,122040.06646940965
2785,142026.31431413844
2786,54344.13839845882
2787,122617.00430381586
2788,63512.481105725004
2789,173126.59445915738
2790,97051.72652777542
2791,103024.36310731141
2792,60908.30763853395
2793,148383.53833733758
2794,91899.63669218861
2795,117627.79598417194
2796,100197.26932802316
2797,188219.44403432397
2798,117387.95071571713
2799,112045.90330463077
2800,61874.947657249184
2801,117598.87244627331
2802,122018.3203906774
2803,149492.77695446604
2804,129887.86671069975
2805,109371.2139573019
2806,73034.1859649846
2807,172628.03430978808
2808,160204.47846968818
2809,120842.78522725099
2810,121001.75193859237
2811,177667.6863476786
2812,181764.88944712142
2813,146961.0376432883
2814,148201.78407512532
2815,108230.51008013768
2816,222712.85802576147
2817,162213.19896299829
2818,122431.84350619766
2819,193353.3044081028
2820,131922.03010250328
2821,110801.04209512744
2822,184777.4740646045
2823,298490.6341377746
2824,167996.149642211
2825,160174.12985034706
2826,131952.74073850378
2827,126504.86596257667
2828,230773.33565154413
2829,214885.33599503434
2830,213006.7593670754
2831,188630.36004762727
2832,227019.27949346433
2833,323632.09018075
2834,230304.80368596342
2835,232693.85680225622
2836,195625.45411195263
2837,156370.74191432635
2838,134829.01694422695
2839,162193.64750371812
2840,202007.69876191512
2841,201001.09544146227
2842,226123.6937265998
2843,154114.66029579093
2844,177558.17022251844
2845,122603.51616386551
2846,208077.09564282966
2847,222146.3960166867
2848,202992.9695594393
2849,194251.54414787015
2850,274272.9603949501
2851,206318.93809458797
2852,227685.213446877
2853,228506.81941505853
2854,142997.56359615474
2855,200264.4465259554
2856,201039.9889992381
2857,188438.9312231255
2858,212664.24469522713
2859,81193.81821823455
2860,136120.60279214874
2861,118233.98188009349
2862,188889.09644730325
2863,132457.0803507208
2864,257632.28015450848
2865,141574.36365307422
2866,138470.1874751521
2867,90132.08524972
2868,94490.74129807488
2869,84260.1643654572
2870,118060.981941995
2871,68891.33041582968
2872,14212.841030995769
2873,82351.60468581654
2874,143303.03993630578
2875,101278.74221971331
2876,160365.8956132516
2877,150726.15735082797
2878,154826.98778608264
2879,127123.56156854708
2880,101915.80449748407
2881,139343.40364142694
2882,185756.15334564025
2883,200230.88486535888
2884,201031.60424201674
2885,183415.4809527878
2886,233400.0521018253
2887,111805.62162787613
2888,147392.6365584224
2889,38180.20649428245
2890,78793.51864612063
2891,139533.33291405518
2892,22397.296292441635
2893,79498.4016325209
2894,36099.81886993931
2895,337534.7858672184
2896,281909.9760570917
2897,221748.73006114564
2898,147410.06909417617
2899,220254.63290773006
2900,157525.1426106719
2901,219916.0115713058
2902,186656.28565915296
2903,305488.96166543453
2904,341980.64361682546
2905,62541.52849946995
2906,205315.0135382186
2907,106825.04162102754
2908,118503.8117744595
2909,143639.86776909023
2910,66091.98402670944
2911,67793.73236087547
2912,159029.42405247747
2913,65069.58226849853
2914,55664.647037043906
2915,68582.5765398347
2916,72433.5792052367
2917,157725.0561231702
2918,98680.4378925991
2919,230658.8336575807
